Name,Rating,Rating Count,Address,Verified
"Anant Electricals in Bhiwandi, Mumbai",4.0,1,"Shop No 5, Kalher, Thana Bhiwandi Road, Bhiwandi, Thane - 421302, Hanuman Dairy",Not Verified
"Saroj Electric & Plumbing Services in Antop Hill, Mumbai",3.2,9,"C/29, Motilal Nehru Nagar, Vardhraj Nagar,, Antop Hill, Mumbai - 400037, Near Kirshna Hotel",Not Verified
"P.N.T Electricals in Airoli, Mumbai",5.0,1,"Shop No 1 B1 Omkareshwar Building, Thane Belapur Road, Airoli, Navi Mumbai - 400708, Near Monish Hotel",Not Verified
"Star Electrical Services in Kamothe, Mumbai",4.8,107,"Office No -28, Narmada CHS ,Plot No -17, Sector-19, Kamothe, Navi Mumbai - 410206, Near KK Cinema",Verified
"Aayush Electrician in Andheri West, Mumbai",4.4,9,"Shop No 4 New Kapaswadi, Juhu Versova Link Road, Andheri West, Mumbai - 400053",Not Verified
"Asraf Electrical Works in Andheri East, Mumbai",4.1,13,"04, Maafkhan Nagar, Marol Naka,, Andheri East, Mumbai - 400059, Near Municipal School,  Fire Bridget",Not Verified
"Mercntech India Pvt Ltd in Bandra West, Mumbai",4.1,19,"Office No.107-A, 1st floor, Rizvi Chambers, Hill Road, Bandra West, Mumbai - 400050, Near Jain Mandir",Verified
"G K Contractor in Mira Road, Mumbai",3.8,6,"Bhavani Nagar, Jay Veer Hanuman Chawl, Room No-1, Penkarpada, Mira Road, Thane - 401107, Shamshan Bhoomi",Verified
"Mann Technologies in Kalamboli, Mumbai",4.3,45,"Bhoomi Gardenia, Sector No 17, Kalamboli, Navi Mumbai - 410218, Near Police Headquaters",Not Verified
"C & G Electrical Contractors & Engineers in Lower Parel, Mumbai",3.7,22,"5/5, Khimaji Chawl, Senapati Bapat Marg, Lower Parel, Mumbai - 400013, Opposite Phoenix  Mall",Verified
"Gaytri Enterprises in Fort, Mumbai",4.8,4,"66/A Damodar Anandji Building Ground Floor, Vaju Kotak Marg, Fort, Mumbai - 400001, Near GPO",Not Verified
"H K GROUP ELECTRICAL & PLUMBING CONTRACTOR in Vile Parle West, Mumbai",4.4,14,"Shop No 5, N S Road No 5, Vile Parle West, Mumbai - 400056, Millinium Club",Verified
"G K Contractor in Mira Road, Mumbai",3.8,6,"Bhavani Nagar, Jay Veer Hanuman Chawl, Room No-1, Penkarpada, Mira Road, Thane - 401107, Shamshan Bhoomi",Verified
"Sham Electrical in Dahisar, Mumbai",5.0,1,"Room No 14,Kala Bharwad Chawl, S.N Dube Road, Dahisar, Mumbai - 400068, Near Laxmi Niwas",Not Verified
"Ram Electrical Works in Malad East, Mumbai",2.3,2,"Rani Sati Marg, Malad East, Mumbai - 400097, Near Pathanwadi, Behind Tapowan Building",Not Verified
"Suresh Electric and Plumbing in Thane West, Mumbai",4.6,15,"Shop No- 1/2, Ghodbunder Road, Thane West, Thane - 400607, Nr Big Bazaar",Not Verified
"Shree Krishna Electrical Works in Andheri East, Mumbai",4.8,194,"Shop No 20 Building No 1, Ganeshwadi, Andheri East, Mumbai - 400059, Opposite Datametic Near Midc Police Station",Verified
"Shri Sai Electricals Works in Thane West, Mumbai",4.7,64,"Gandhi Nagar, Pokhran Road No 2, Thane West, Thane - 400610, Beside Salad House, Near Samaj Mandir",Not Verified
"Yadav Civil Contractor in Dadar West, Mumbai",3.7,20,"Shantkunj Building, Shop No. 1, D.S. Babarekar Marg, Ash Lane Galli, Gokhale Road, Dadar West, Mumbai - 400028, Bharat Petrol Pump",Not Verified
"Ashwin Electrician in Gamdevi, Mumbai",4.2,43,"8/86, J K Building, 1st Floor,, H G Road,, Gamdevi, Mumbai - 400007, Opposite Gamdevi Temple,",Not Verified
"Balaji Enterprises Ac Sales and Service in Chembur West, Mumbai",4.5,41,"Shakuntala Building, Shop No. 13, Pestom Sagar, Chembur West, Mumbai - 400089, Near Mcdonald's Family Restaurant",Verified
"Interior Concepts in Mira Road, Mumbai",5.0,4,"Shop No 15 Celeste J P Infra, Vinay Nagar, Mira Road, Thane - 401107, Near Western Hotel",Not Verified
"Frank Interior Decorators in Nariman Point, Mumbai",4.9,9,"Office 415 Sra Building, Free Press Road, Nariman Point, Mumbai - 400021, Opposite Raheja Chembers",Not Verified
"Upendra Singh Electrician in Andheri West, Mumbai",3.5,2,"Norwood Building, Lokhandwala Market Road, Andheri West, Mumbai - 400053, Next to Society Road Near Green Acer Building",Not Verified
"Nakoda Electric Hardware Store in Powai, Mumbai",4.4,83,"Shop No 47, C Wing, Prathmesh Galaxy, Adi Shankaracharya Road, Powai, Mumbai - 400076",Verified
"Sham Electrical in Dahisar, Mumbai",5.0,1,"Room No 14,Kala Bharwad Chawl, S.N Dube Road, Dahisar, Mumbai - 400068, Near Laxmi Niwas",Not Verified
"Mariyam Enterprise Home Solution in Goregaon West, Mumbai",3.5,2,"Bhagat Singh Nagar No 1, Room No 5, Link Road, Goregaon West, Mumbai - 400104, Near Goregaon Depot.",Not Verified
"Mann Technologies in Kalamboli, Mumbai",4.3,45,"Bhoomi Gardenia, Sector No 17, Kalamboli, Navi Mumbai - 410218, Near Police Headquaters",Not Verified
