Name,Rating,Rating Count,Address,Verified
"Royal Mobiles in Mulund West, Mumbai",3.8,8,"A/13, Chandra Darshan, P.K Road, Mulund West, Mumbai - 400080, Next to Jalaram Sweet",Verified
"Hari Om Mobile & Laptop in Kharghar, Mumbai",4.7,69,"Shop No. 12, Plot No. 7, Anmol Plaza, Sector 08, Kharghar, Navi Mumbai - 410210, Near SBI Bank",Verified
"CHARBHUJA TELECOM in Vasai West, Mumbai",4.4,8,"Shop No. 3, Shreeji Apartment,, Pandit Dindayal Nagar, Vasai West, Palghar - 401202, Near Bhaji Market & Ram Rahim Tower",Not Verified
"Tech Zone NXT in Kurla West, Mumbai",4.9,76,"Swatantra Sanik Chawl, New Mill Road, Kurla West, Mumbai - 400070, Near Equinox Business Park, Shri Krishna Chowk",Not Verified
"Comfort Refrigeration in Prabhadevi, Mumbai",5.0,6,"Shop No.S/7, Satyam Building, Ground Floor, B.M Marg, Prabhadevi, Mumbai - 400013, Near Indiabulls 1",Not Verified
"Vijay Lakshmi Enterprises in Vasai East, Mumbai",4.9,11,"Shop No 4, Opposite Viva Complex, Waliv, Vasai East, Palghar - 401208, Near Shalimar Hotel",Verified
"Krishna Mobile & Laptop Repairing Center in Vashi, Mumbai",4.3,23,"Shop No-192,Harare Fantasia Business Park, Sector 30, Vashi, Navi Mumbai - 400703, Near Vashi Railway Station",Not Verified
"Vijay Computers in Matunga East, Mumbai",4.2,13,"Shop Number 90/91 L B Shastri Market, L N Road, Matunga East, Mumbai - 400019, Near Matunga Central Station East",Verified
"Mobile Solution in Kharghar, Mumbai",4.5,51,"Shop No.5 Haware Sharmik Building, Sector No.20, Kharghar, Navi Mumbai - 410210, Near Shilp Chowk, Before Dominos Pizza",Not Verified
"Om Mobile in Airoli, Mumbai",5.0,23,"Shop No. 7 Mohit Chs, Sector 2., Airoli, Airoli, Navi Mumbai - 400708, Datta Meghe World Academy-Airoli",Not Verified
"Royal Mobiles in Mulund West, Mumbai",3.8,8,"A/13, Chandra Darshan, P.K Road, Mulund West, Mumbai - 400080, Next to Jalaram Sweet",Verified
"Dthdeal.in(New DTH Service-Fastest Delievery) in Shahabad, Kurukshetra",4.4,230,"Floor Num -1.319/13, Idgah Road, Shahbad Markanda, Shahabad, Shahbad - 136135",Verified
"Shree Kapish Mobile Centre in Ghatkopar West, Mumbai",4.4,51345,"Shop No 2,Jai Lula Chawl,, Gaondevi Road, LBS Marg, Ghatkopar West, Mumbai - 400086, Near Jay Laxmi Complex, Amrut Nagar",Not Verified
Samsung INDIA Electronics Pvt Ltd (Customer Care) in Mumbai,3.8,39461,Mumbai,Not Verified
"Croma in Jvpd Scheme-juhu, Mumbai",4.1,17689,"Ground Floor Vasundhara Co Operative Housing Society, Jvpd Scheme-juhu, Mumbai - 400049, Near Chandan Cinema Opposite Utpal Sanghvi School",Not Verified
"Croma in Sion, Mumbai",4.1,9553,"Ground Floor Sion Garage Building Plot No 112, Sion Koliwada Road, Sion, Mumbai - 400022, Near Cinemax Cinema",Not Verified
"Croma (R City Mall) in Ghatkopar West, Mumbai",4.2,9271,"C/O Unit G 10, R City Mall, Ground Floor, L B S Marg, Ghatkopar West, Mumbai - 400086, Opposite Presidental Tower, Amrut Nagar",Not Verified
"Croma (Grand Galleria Mall) in Phoenix Mill Compound-lower Parel, Mumbai",4.0,8684,"Level 1, 462, Block 43, Grand Galleria Mall, Senapati Bapat Marg, Tulsi Pipe Road, Phoenix Mill Compound-lower Parel, Mumbai - 400013",Not Verified
"Croma (Link Square Mall) in Bandra West, Mumbai",3.9,8483,"Plot No 490/491,  Lower Ground Link Square Mall, 33rd Road, Vitthalbhai Patel Road, Bandra West, Mumbai - 400050, Off Linking Road, Near KFC",Not Verified
"Croma in Cbd Belapur Sector 15, Mumbai",4.0,7236,"Plot No 35/35, A Lord Building, Palm Beach Road, Cbd Belapur Sector 15, Navi Mumbai - 400614, Near Bata Showroom",Not Verified
Whirlpool INDIA Ltd (Customer Care) in Mumbai,3.8,6806,Mumbai,Not Verified
"Croma in Mulund West, Mumbai",4.0,6551,"Colour Scape, Mall Dhamaal, Dumping Road, Mulund West, Mumbai - 400080, Near Off L B S Marg, Behind Bus Depot, Near Mulund Check Naka, Opposite R Mall",Not Verified
Videocon Industries Ltd (Customer Care) in Mumbai,3.6,6551,Mumbai - 400001,Not Verified
"Croma in Andheri East, Mumbai",4.2,6521,"Chhatrapati Shivaji International Airport, Level 2, Terminal 1c, Andheri East, Mumbai - 400099",Not Verified
Sony Mobile Communications India Pvt Ltd (Customer Care) in Mumbai,3.7,6247,Mumbai,Not Verified
Micro Max Cellular Phone Ltd (Customer Care) in Mumbai,3.3,6017,Mumbai,Not Verified
"Croma in Mahavir Nagar-kandivali West, Mumbai",3.9,5994,"Ground Floor B 2, V Souk, Mahavir Nagar-kandivali West, Mumbai - 400067, Next to D Mart, Opposite Kamla Vihar Sports Club, Sector 10",Not Verified
"Croma (Oberoi Mall) in Goregaon East, Mumbai",4.0,5842,"Oberoi Mall, Unit No. F 25, 1st Floor, Goregaon East, Mumbai - 400063, Near Oberoi Garden City, Off Western Express Highway",Not Verified
Nokia (Customer Care) in Mumbai,3.9,5672,Mumbai,Not Verified
Panasonic INDIA Pvt Ltd (Customer Care) in Mumbai,3.6,5651,Mumbai,Not Verified
"Croma in Fort, Mumbai",4.0,5618,"Shop No 10, Ground Floor, Croma Zip, Elphinstone Building, Veer Nariman Road, Fort, Mumbai - 400001, Near Horniman Circle",Not Verified
Godrej Appliances (Customer Care) in Mumbai,3.8,4844,Mumbai,Not Verified
"Philips INDIA Ltd (Customer Care) in Mumbai Central, Mumbai",3.8,4784,"Mumbai Central, Mumbai - 400008",Not Verified
Blackberry Cellular Phone (Customer Care) in Mumbai,3.4,4778,Mumbai,Not Verified
"Croma (Rashesh Mall) in Bhayandar West, Mumbai",4.0,4696,"Rashesh Mall, Shri Vallabhacharyaji Marg, Bhayandar West, Thane - 401101, Near New Flyover Bridge & Maxus Mall,Beside Bata Showroom, Next  to Venkatesh Hall",Not Verified
"Mobile Cool Services in Andheri West, Mumbai",3.8,4441,"B Wng , 1st Floor , 101 ,  Venus Tower, Veera Desai Road, Andheri West, Mumbai - 400058, Near Court Yard Restaurant  , Above Axis Bank",Not Verified
HTC INDIA Pvt Ltd (Customer Care) in Mumbai,3.7,4224,Mumbai,Not Verified
"Bhagwati Mobile (Thakkar Shopping Mall) in Borivali West, Mumbai",3.6,3955,"Shop No. 5& 6, 2nd Floor, Thakkar Shopping Mall, SV Road, Borivali West, Mumbai - 400092, Opposite Indraprasth Shopping Centre",Not Verified
"Croma (R Mall) in Thane West, Mumbai",3.9,3940,"Unit No 6/12, Ground Floor, R Mall, Ghodbunder Road, Thane West, Thane - 400601, Opposite Lawkim Stop",Not Verified
"Croma in Kharghar, Mumbai",4.3,3710,"Unit No 2 to 6, Ground Floor & 1st Floor, The Landmark Building, Plot No. 26A, Kharghar, Navi Mumbai - 410210, Beside Hotel Royal Tulip, Sector No 7",Not Verified
Mi (Customer Care) in Mumbai,4.1,3390,Mumbai,Not Verified
"Unicorn Infosolutions Pvt Ltd (Head Office) in Andheri West, Mumbai",3.9,3133,"001/002, Kotia Nirman, New Link Road, Andheri West, Mumbai - 400053, Opposite Laxmi Industry & Volvo Showroom",Verified
"Vijay Sales in Dombivli Industrial Area-dombivli East, Mumbai",4.0,2927,"Building No D, Ground Floor, Konark Arcade Building, Dombivli Industrial Area-dombivli East, Thane - 421203, Near Gharda Circle,  Dombivili Sports Complex Ground & Pendhekar College",Not Verified
Acer INDIA Pvt Ltd (Customer Care) in Mumbai,3.6,2881,Mumbai,Not Verified
"Maple Digital Technology International Pvt Ltd in Khar West, Mumbai",3.9,2835,"Ground Floor, Seasons Avenue, Khar Linking Road, Khar West, Mumbai - 400052, Opposite Raymond Showroom & Ramkrishna Mission Bus Stop",Verified
"Croma in Worli, Mumbai",4.0,2777,"Lower Ground Floor, Century Bhawan, Dr Annie Besant Road, Worli, Mumbai - 400018",Not Verified
Karbonn Mobiles (Customer Care) in Mumbai,3.3,2742,Mumbai,Not Verified
"Reliance Digital Retail Ltd in Manpada-thane West, Mumbai",3.8,2704,"Shop No 4, Orion Business Park, Ghodbunder Road, Manpada-thane West, Thane - 400607, Near Cinemax Cinema & Cine Wonder Mall",Not Verified
"Zain Telecom in Andheri East, Mumbai",3.9,2702,"1/58-59, Dhiraj Pen Compound, Andheri Kurla Road, Andheri East, Mumbai - 400059, Next to Dynasty Building, J B Nagar, Behind Air Cool Shop,Nr JB Nagar Metro Station Gate No 1",Not Verified
"Aptronix Exclusive Store in Kastur Park-borivali West, Mumbai",4.0,2666,"Shop No 23 & 24, Ground Floor, Satra Park, Shimpoli Road, Kastur Park-borivali West, Mumbai - 400092, Opposite Veg Treat Restaurant & Parichay Showroom",Not Verified
IFB Industries Ltd (Customer Care) in Mumbai,3.6,2665,Mumbai - 400001,Not Verified
"B2x Authorised Service Center in Andheri East, Mumbai",3.9,2541,"Shop No 6 & 7 Ground Floor, Chintamani Plaza, Andheri Kurla Road, Andheri East, Mumbai - 400099, Opposite Gurunanak Petrol Pump & Mehta Estates, Next to WEH Metro Station",Not Verified
Hitachi Home & Life Solutions India Ltd (Customer Care) in Mumbai,3.6,2448,Mumbai,Not Verified
"Croma in Andheri West, Mumbai",4.0,2361,"Unit No 2 & 3, Andheri Link Road, Andheri West, Mumbai - 400053, Opposite China Gate Restaurant",Not Verified
Bajaj Electricals Ltd (Customer Care) in Mumbai,3.6,2286,Mumbai,Not Verified
Asus Technology Pvt Ltd (Customer Care) in Mumbai,3.9,2206,Mumbai,Not Verified
"Croma in Vashi, Mumbai",4.1,2162,"Ground & First Floor, Plot No 26 & 27,Akshar Plaza, Palm Beach Road, Vashi, Navi Mumbai - 400703, Near Sector 19 C",Not Verified
"Mobile Technology in Goregaon West, Mumbai",3.9,2138,"A-201, 2nd Floor, Sumith Samarth Arcade, Aarey Road, Goregaon West, Mumbai - 400104, Near Tatya Tope Nagar",Not Verified
"Ccom Telecommunications Pvt Ltd in Thane West, Mumbai",3.7,2121,"F 11,12 /14,1st Flor,Eternity Mall, Thane West, Thane - 400604, Teen Haath Naka",Verified
"Mi Service Center in Malad West, Mumbai",3.9,2030,"Shop No. 204, 2nd Floor, Plot No. 46, Kothari Milestone, S V Road, Malad West, Mumbai - 400064, Near Shiv Mandir",Not Verified
"Today Telecom in Prabhadevi, Mumbai",4.1,1964,"B 21 22 ,Orbt Grand, N M Joshi Marg, Prabhadevi, Mumbai - 400013, Near  Deepak Cinema, Opposite BMC B South Office",Verified
Iball (Customer Care) in Mumbai,3.6,1918,Mumbai,Not Verified
Toshiba INDIA Pvt Ltd (Customer Care) in Mumbai,3.6,1884,Mumbai,Not Verified
"Aditya Telecom in Ghatkopar West, Mumbai",3.9,1847,"Neelkanth Anand, C-1, Ground Floor, M G Road, Ghatkopar West, Mumbai - 400086, Opp Bank Of India",Verified
"Croma (Phoenix Marketcity Mall) in Kurla West, Mumbai",4.1,1786,"Ug 41 & 42, Phoenix Market City, L B S Marg, Kurla West, Mumbai - 400070",Not Verified
"Reliance Digital Retail Ltd in Ulhasnagar No 3, Mumbai",3.8,1714,"Maharaja Hall, Kalyan Ambernath Road, Ulhasnagar No 3, Thane - 421002, Near Shivaji Chowk, Electronics Market",Not Verified
"Oppo Service Centre in Borivali West, Mumbai",4.2,1662,"Shop No 408, 4th Floor, Orchid Plaza, Swami Vivekanand Road, Borivali West, Mumbai - 400091, Near Platform No 1,",Not Verified
"Krish Electronic in Dindoshi-malad East, Mumbai",3.7,1655,"90/676 Ajinkya Co Operative Housing Society, Western Express Highway, Dindoshi-malad East, Mumbai - 400097, MHB Colony, Near Reliance Energy Office",Not Verified
"Shri Ram Neotech in Dadar West, Mumbai",3.9,1604,"Shop 9, Ground Floor, Ramkunj Co Operative Housing Society, RK Vaidya Road, Dadar West, Mumbai - 400028, Near Sai Baba Mandir, Borkar Wadi",Verified
Canon INDIA Pvt Ltd (Customer Care) in Mumbai,3.9,1584,Mumbai,Not Verified
"Samsung Service Centre in Thane West, Mumbai",3.9,1567,"Shop No 3 & 4, 1st Floor, Commercial Premises, Lokmanya Co Operative Housing Society, Veer Savarkar Marg, Thane West, Thane - 400602, Near Gajananad Maharaj Temple",Not Verified
"Croma in Kemps Corner, Mumbai",3.9,1520,"106, Dhun Abad, Bhulabai Desai Road, Kemps Corner, Mumbai - 400026, Near Juntion Of Warden Road & Napean Sea Road, Near Tata Garden & Shalimar Hotel",Not Verified
