Name,Rating,Rating Count,Address,Verified
"Snehal AC & R Engg Pvt Ltd in Thane West, Mumbai",4.1,11,"Plot No.a-158, Road No.25, MIDC, Wagle Indl Est, Thane West, Thane - 400601, Opp Linkway Honda",Not Verified
"Ultracool Services in Thane West, Mumbai",2.9,10,"Shop No. D2, Sneh Bandhan CHS,, Thane West, Thane - 400606, NR Veer Hospital, Opp Adhar Card Kendra",Not Verified
"Amcwale in Wagle Industrial Estate-Thane West, Mumbai",5.0,7,"0ffice No. 513, Lodha Supremes, Road No 22, Wagle Industrial Estate-Thane West, Thane - 400604, Near New Passport Office",Verified
"Royal Air Conditioner Shop in Thane West, Mumbai",5.0,6,"Office No. 103, 1st Floor, Thackeray Biulding, Rabodi 2nd, Shivaji Nagar, Thane West, Thane - 400601, Fatima High School",Not Verified
"Summer Cool Service in Thane West, Mumbai",4.2,6,"Thane West, Thane - 400608, Near Fatima Church, Maziwada Village",Not Verified
"J K Sales in Thane West, Mumbai",4.2,6,"Shop No 2 Trimurti Apartmentbehind Shop No 1 ,, Dada Patil Marg, Thane West, Thane - 400601, Shivaji Nagar Naupada",Verified
"Evercool Aircon in Thane West, Mumbai",4.2,6,"Shop No B/6, Rajdarshan Co Operative Housing Society, Thane West, Thane - 400601, Opposite Platform No 1, Dada Patil Wadi, Near Waman Hari Pethe",Verified
"Polr in Thane West, Mumbai",3.2,6,"Pratap Tower, Thane West, Thane - 400601, Pratap Cinema, Khopat",Not Verified
"Excellent Cool Services in Thane West, Mumbai",2.8,6,"Shop No. 16 Anmol Fathastic, Thane West, Thane - 400601, Opposite Unicersal High School",Not Verified
"Ocean Airconditioners Service Pvt Ltd in Manpada-Thane West, Mumbai",2.6,6,"Shop No 5, Kothari Compound, Tikuji Ni Wadi Road, Manpada-Thane West, Thane - 400607, 27 Acres",Not Verified
"Perfect Engineering Works in Thane West, Mumbai",5.0,5,"Shop No A1, Raj Laxmi Complex, Opp. Durgesh Park, Kalher, Bhiwandi, Thane West, Thane - 400601",Not Verified
"OGeneral Ac Service Center in Near Maya Kida Wear Cst Road Mumbai, Mumbai",4.2,5,"82/116, Mumbai, Thane - 400604, Near Maya Kida Wear Cst Road Mumbai",Not Verified
"Pacific in Thane West, Mumbai",3.6,5,"Thane West, Thane - 400601",Not Verified
"Cool Service in Thane West, Mumbai",5.0,5,"Shop No 2, Pokran Road, Hanuman Tank Lane, Thane West, Thane - 400610, Near Hanuman Temple, Vasant Vihar",Not Verified
Gencool Solution in Mumbai,5.0,4,"05,Wagheswary Krupa Chawl Nirmal Anand Nagar, Manorama Nagar, Kolshet Road, Thane - 400607",Not Verified
"Ziyan Enterprises in Thane West, Mumbai",4.6,4,"Shop No -13, Shree Rang Shopping Centre, Vrindavan Society, Thane West, Thane - 400601, Behind Shri Rang Bus Stop",Not Verified
"3d Sales & Service in Thane West, Mumbai",4.0,4,"Shop No 1, Mark Co Operative Housing Society, G B Road, Thane West, Thane - 400601, Charai, Near Dagdi School",Verified
"Weather Cool in Naupada-Thane West, Mumbai",4.0,4,"Shop No 7, Shridhar Smruti, Gokhale Road, Naupada-Thane West, Thane - 400602, Behind Deodhar Hospital, Opp Ice Factory",Not Verified
"Ace Aircon And Services R in Thane West, Mumbai",2.5,4,"Hazuri Darga Road, Thane West, Thane - 400601, Near Lic Building, Hazuri Naka",Not Verified
