Name,Rating,Rating Count,Address,Verified
"Sabina Makeovers in Mira Road, Mumbai",4.8,7,"Shop No 2 /B Wing ,Gokul Village, Shanti Park, Mira Road, Thane - 401107, Near Riksha Stand",Not Verified
"Hair Culture in Mira Road, Mumbai",4.6,7,"Shop No 09, Meghana Mira Darshan Co Operative Housing Society Ltd, L B S Marg, Mira Road, Thane - 401107, Opposite Jangid Tower, Opposite Poonam Tower",Not Verified
"A One Salon in Mira Road, Mumbai",3.3,7,"Shop No-6, Bldg No. A/8, Eden Rose, Kanakiya Road, Mira Road, Thane - 401107, Nr. Cinemax",Not Verified
"Sa Nail Art Zone & Academy in Mira Road, Mumbai",5.0,6,"Shop No 29,Poonam State, Cluster 2,, Mira Road, Mira Road, Thane - 401107, Near Balaji Hotel",Not Verified
"New Beauty Queen Spa & Salon At Home in Mira Road, Mumbai",4.7,6,"Shop No 4 First Floor Saikrupa Building, Kanakia Road, Mira Road, Thane - 401107, Near Seven Eleven Complex",Not Verified
"Poojas Beauty Hub in Mira Road, Mumbai",4.5,6,"Shop No 16 Savalia Park,, Mira Road, Thane - 401107, Near Vedant International High School",Not Verified
"Kurls & Kolors Unisex Salon in Mira Road, Mumbai",4.4,6,"Shop No 3,Shantinath Darshan,, Shanti Park, Mira Road, Thane - 401107, Opposite St.Xavier School,Near Balaji Hotel",Not Verified
"Purple Beauty Salon-N-Academy in Beverly Park-mira Road, Mumbai",4.3,6,"Shop No.2, Madhuban Co Operative Society, Beverly Park-mira Road, Thane - 401107, Near Cinemax, Opposite Kanakia Police Chowki",Not Verified
"Metro Hair Dresse in Mira Road, Mumbai",4.3,6,"Shop No4, Trivedi Plaza, Naya Nagar, Mira Road, Thane - 401107, Hyderey Chowk",Not Verified
"Ansar Hair Care in Mira Road, Mumbai",4.1,6,"Shop Number.11, Kavita Shopping Center Kashimira Naka, Mira Road, Mira Road, Thane - 401107",Not Verified
