Name,Rating,Rating Count,Address,Verified
"Blossom And Bridge in Wagle Industrial Estate-thane West, Mumbai",3.0,1,"Mahadev Urade Chawl, Sainath Nagar, Louiswadi, Wagle Industrial Estate-thane West, Thane - 400604, Behind Sawant Kirana Store",Not Verified
"Vijay Massage Therapist in Kurla West, Mumbai",2.5,1,"Block No : 2, Mashnaj Chawl, Makadwala Compound, Halav Pool, Jai Shankar Chowk, Kurla West, Mumbai - 400070",Not Verified
"Yogi Home Spa in Santacruz East, Mumbai",4.5,28,"8,Koli Kalyan,, Datta Mandir Rd, Santacruz East, Mumbai - 400055, Near Datta Mandir",Not Verified
"Royal Massage Service in Panvel, Mumbai",5.0,2,"Tricity CHS,, Panvel, Navi Mumbai - 410206, Near Orion Mall",Not Verified
"Ruby Massage Home Services in Dadar West, Mumbai",4.2,28,"Shop 4, Plaza Theatre, Station Road, Dadar West, Mumbai - 400028, Opp Plaza Theatre",Not Verified
"Royal Unisex Salon in Andheri East, Mumbai",3.9,80,"Shop No 6, Ashish Chs Ltd, Mahakali Caves Road, Andheri East, Jijamata Road, Andheri East, Mumbai - 400093, Near Satya Sai Baba Mandir",Not Verified
"Rachana Hair & Beauty Salon in Andheri East, Mumbai",4.0,70,"Shop No 1, Sahar Rd, Andheri East, Mumbai - 400069, Near Shivaji Chowk Koldongiri",Not Verified
"Gala Spa & Wellness in Matunga East, Mumbai",4.2,30,"Building No 111, Flat No 102, Palai Villa Building, Matunga Road No 2, Matunga East, Mumbai - 400019, Opposite Saraswat Bank, Near BMC F/ N Ward Office",Not Verified
"GLOYO  Beauty Services At Home in Thane West, Mumbai",4.2,28,"Office No 601, 6th Floor, A Wing, Pinak Galaxy, Ghodbunder Road, Thane West, Thane - 400607, Opposite Lake City Mall, Kapurbawadi Junction",Not Verified
"First Class Mens Body Spa in Andheri East, Mumbai",4.3,27,"Flat No 1701, 17th Floor Eden Rock, Andheri East, Mumbai - 400099, Next To Grand Hyatt, Near Sahara Star Hotel And International Airport",Not Verified
"Plera Wellness Plus in Khar West, Mumbai",4.8,26,"4th Floor Seasons Building, Linking Road, Khar West, Mumbai - 400052, Maple Digital Technology International Pvt Ltd",Verified
"Disha Spa in Andheri West, Mumbai",4.5,16,"Andheri Kurla Road, Andheri West, Mumbai - 400058, Marol Naka",Not Verified
"D3 Anshs Mens Parlour (propsnaion Saloon) in Thane West, Mumbai",3.5,8,"Shop No 10 OM Sai Complex, Balkum No 2, Thane West, Thane - 400601, Below Omkar Hospital",Not Verified
"Silver Home Spa in Vile Parle West, Mumbai",3.2,8,"101, A-Wing, Patel Park Society, Vile Parle West, Mumbai - 400056",Not Verified
"Belleza & You Salon Services in Thane West, Mumbai",3.9,7,"102/B1, Orchid Building, Runwal Garden City, Ram Maroti Nagar Road, Thane West, Thane - 400608, Near Piramal Vaikunt",Not Verified
"SanJeanie in Thane West, Mumbai",3.7,7,"2B/ 303, B Wing, Ashok Nagar, Thane West, Thane - 400608, Near Dadlani Park, Balkum",Not Verified
