Name,Rating,Rating Count,Address,Verified
"Bhakares Destiny Unisex Salon in Vashi, Mumbai",4.8,105,"Jai Maharashtra Jn 2 Type Appartment Owners Association, Jn2/39 A2, Juhu Nagar, Sector 9, Vashi, Navi Mumbai - 400703, Near Mini Market",Not Verified
"Aura Thai Spa in Sanpada, Mumbai",3.7,94,"103, Fullstop Mall,, Sector 18, Sanpada, Navi Mumbai - 400703, Near Reliance Petrol Pump",Not Verified
"Divine Men & Women Salon in Vashi, Mumbai",4.1,87,"Shop No- 1, Plot No 98, Arenja Terrace, Sector- 29, Vashi, Navi Mumbai - 400703, Near PKC Hospital",Not Verified
"Kyraa Professional in Vashi Sector 28, Mumbai",4.8,70,"Maruti Vihar, Plot No. 65, Shop No. 10, Blue Diamond, Vashi Sector 28, Mumbai - 400703, Near Tilak College",Not Verified
"Riom Spa & Salon in Vashi Sector 19, Mumbai",3.7,71,"Shop No.2, Plot No.3738, Alpex House,, Alpex House, Vashi Sector 19, Navi Mumbai - 400703, Near Satra Plaza",Not Verified
"Dhanvantri Ayur Spa & Salon in Vashi Sector 9, Mumbai",3.7,68,"B 4, Building No F 1, Sector 9, Vashi Sector 9, Navi Mumbai - 400703, Near Sabri Hotel",Not Verified
"Impression Family Beauty Parlour in Vashi, Mumbai",3.9,67,"6 Land View, Vashi, Navi Mumbai - 400703, Near Sector No 14, Trimurti Hotel",Not Verified
"Blossom Family Beauty Salon & Academy (Raghuleela Mall) in Vashi, Mumbai",3.7,67,"Shop No- 142, 2nd Floor, Raghuleela Mall, Sector-30 A, Vashi, Navi Mumbai - 400703, Near Vashi Railway Station",Not Verified
"De Miracle Salon in Vashi, Mumbai",3.6,67,"Shop No 71 Big Splash Building, Station Road, Vashi, Navi Mumbai - 400703, Near Sector 17 Next to Jama Sweets",Not Verified
"Jeevaa The Revitalizing Spa in Vashi, Mumbai",3.7,60,"Shop No 44,Plot No 18,Citi Centre Mall, Sector 19, Palm Beach Road,, Vashi, Navi Mumbai - 400703",Not Verified
"Lavish Spa & Saloon in Vashi, Mumbai",4.3,59,"Plot No 13, Hindvi Bhavan 2 Nd Floor, Sector 1, Vashi, Navi Mumbai - 400703, Near ICICI Bank Ltd",Not Verified
"Kolorz & Kurlz Family Salon in Vashi, Mumbai",4.3,57,"126/127, 2nd Floor, Raghulella Mall, Sector 30/A, Vashi, Navi Mumbai - 400703, Vashi",Not Verified
"Sahar Salon in Vashi, Mumbai",4.8,55,"Shop No 2, Abhimanyu Society, Plot No 102/1, PKG Road, Vashi, Navi Mumbai - 400703, Near Sector No 29",Not Verified
"The Glaze Salon in Vashi Sector 29, Mumbai",4.6,55,"Shop No. 4, Plot No.100, Shiv Pooja CHS., Sector 29, Vashi Sector 29, Navi Mumbai - 400703, Next to Bharat Gas",Not Verified
"Miss Millennium Ladies Beauty Parlour in Vashi, Mumbai",3.9,55,"Shop No 36&37, Bombay Annexe Building, Vashi, Navi Mumbai - 400703, Near Mc Donalds, Sector 17",Not Verified
"Lyn Nail Salon in Vashi, Mumbai",4.5,51,"Inorbit Mall, G20, Ground, Sector 30a, Vashi, Navi Mumbai - 400703",Not Verified
"Hair Looks Salon in Vashi, Mumbai",3.5,48,"Shop No 25, Nirman Vyapar Kendra, Plot No 10, Sector.17, Vashi, Navi Mumbai - 400703, Near Navaratna Hotel",Not Verified
"Omana Salon in Vashi, Mumbai",4.5,47,"Shirin Apartment, Shop No 12,13,14, Vashi, Navi Mumbai - 400703, Near Sector 29",Not Verified
"KBS Spa & Salon in Vashi, Mumbai",4.5,46,"Shop No 01, Mausam Building, Plot No 285, Sector  -28, Vashi, Navi Mumbai - 400703, Near Tilak School, College Of Science and Commerce",Not Verified
"Aristo Spa in Vashi, Mumbai",3.9,45,"C/O Four Points Hotel, 6 to 15, 3rd Floor, Plot No 39/1, Vashi, Navi Mumbai - 400703, Next to Inorbit Mall, Sector No 30a",Not Verified
"Crystal Spa And Salon in Vashi, Mumbai",3.8,42,"Plot No 47, Shop No G 195, Haware Fantasia Business Park, Sector 30 A, Vashi, Navi Mumbai - 400703, Opposite Vashi Railway Station",Not Verified
"Mrunal Ladies Beauty Salon in Sanpada, Mumbai",4.7,41,"Shop No.1,Priyanka Sadan, Sector-10, Sanpada, Navi Mumbai - 400703, Near Ryan Int School,",Not Verified
"Health Glow in Vashi, Mumbai",3.9,39,"F-3, A-4, 2nd Floor, Vaidehi Hotel Building, Sector 9, Vashi, Navi Mumbai - 400703, Above Vaidehi Hotel",Not Verified
"Russh 2 Family Salon in Vashi Sector 17, Mumbai",4.9,38,"Shop 26 Ground Floor Plot 72 Shiv Center, Vashi Turbhe Road, Vashi Sector 17, Navi Mumbai - 400703, Near Arenja Corner",Not Verified
"Stylista Salon in Vashi, Mumbai",4.3,37,"Shop No- 4, Areneja Traces, Plot No- 98, Sector- 29, Vashi, Navi Mumbai - 400703, Near Bhart Gas Shop",Not Verified
"Spark The Family Salon in Sanpada Sector 16, Mumbai",3.7,37,"Shop No.26,27,28, Moraj Residency,Kasturi CHS.,Plot 1, Sector 16, Sanpada Sector 16, Mumbai - 400703, Moraj Residency",Verified
"Spark The Family Salon in Sanpada, Mumbai",3.7,37,"Shop No 26/27/28, Moran Residency, Kasturi CHS, Sanpada, navi mumbai - 400703",Verified
"Turkish Family Salon in Sanpada Sector 8, Mumbai",4.5,32,"SHOP NO.22 & 23,PLOT NO.13 SECTOR NO.8,SHIV TRANI GRALERIA OPP.MILINIUM TOWAR SANPADA, Sanpada Sector 8, Navi Mumbai - 400703, Near Millinium Towar",Not Verified
"Three Star Gents Parlour in Vashi, Mumbai",3.7,32,"Shop No 7, Saulam Society, Palm Beach Road, Vashi, Navi Mumbai - 400703, Near Sector 16 A, Opposite Modern College",Not Verified
"Three Star Gents Parlour in Vashi, Mumbai",3.7,32,"Shop 16 Abhimanyu Plot 102, Vashi, Navi Mumbai - 400703",Not Verified
"Aqua Spa in Vashi, Mumbai",3.2,32,"Shop No 17, Real Tech Park, Vashi, Navi Mumbai - 400703, Near Tunga Hotel, Sector 30 A",Not Verified
"Absolute Salon in Vashi Sector 17, Mumbai",4.1,31,"Shop No-5/90, Chadda Cresent CHS, Plot No-46/55, Abhuday Bank Road, Vashi Sector 17, Navi Mumbai - 400703, Near Woodland Showroom",Not Verified
"Black Pearl Salon in Vashi, Mumbai",4.0,31,"Shop No-5-6, Maple Bldg, Vashi, Navi Mumbai - 400703, Opposite  ICICI Bank, Sector-11/12",Not Verified
"Hard Look Salon in Vashi, Mumbai",3.7,26,"SS TYPE 3/48, Vashi, Navi Mumbai - 400703, Near Abbott Hotel",Not Verified
"Toni & Guy in Vashi, Mumbai",3.6,26,"Ground Floor, Shiv Center Complex, Vashi, Navi Mumbai - 400703, Opposite Airtel Gallery, Arenja Corner, Sector 17",Not Verified
"Kayzils Hair & Beauty Salon in Sanpada, Mumbai",4.2,25,"Shop No 7, Plot No 109, Raj Uday Co Operative Hosuing Society, Palm Beach Road, Sanpada, Navi Mumbai - 400703, Sector 1, Opppsite Vashi Station",Not Verified
"Stylazon Unisex Salon in Vashi Sector 28, Mumbai",4.9,22,"Rajpal Plot Number 62/04, Vashi Sector 28, Mumbai - 400703, Near Blue Diamond",Not Verified
"Rose Salon & Spa in Vashi, Mumbai",3.8,22,"Shop No 32,Keshav Kunj,Plot No 38,39,Sector 30 Opp Sanpada Railways Station, Vashi, Navi Mumbai - 400703, Near Sanpada Railway Station",Not Verified
"Purple Family Salon in Sanpada, Mumbai",3.8,20,"Ashapura Building, Shop No 20,Plot no -3, Palm Beach Road,sector-16, Sanpada, Navi Mumbai - 400703, Near Morage Residency, Sector No 16",Not Verified
"Paradise Saloon & Spa in Vashi, Mumbai",3.4,20,"Shop No 01, Plot No 65, Maruti Vihar Co-opeartive Housing Society, Vashi, Navi Mumbai - 400703, Near Blue Diamond Hotel, Sector No 28",Not Verified
"Refflection Salon Spa Tattoo in Vashi, Mumbai",5.0,19,"Shop No.31 , Ashiana Biulding,, Vashi, Navi Mumbai - 400703, Opposite Mcdonalds, Sector 17",Not Verified
"Ex Salon in Vashi, Mumbai",4.1,19,"Shop No 4, Baba Arcade, Sector 11, Vashi, Navi Mumbai - 400703",Not Verified
"Russh Family Salon in Sanpada, Mumbai",4.7,18,"Shop No 24 Bhumiraj Manor Bldg Sector 14, Sanpada, Navi Mumbai - 400703, Near Buddheshwar Mandir",Not Verified
"7 Seas Family Salon & Spa in Vashi, Mumbai",4.1,18,"Shop No-2/4, Sai Shram CHS. Plot No.66-65, Vashi, navi mumbai - 400703, Near Tilak Collage",Not Verified
"B Lavish Luxurious Family Salon in Vashi, Mumbai",4.9,17,"Grain Merchants Cooperative Housing Society, Ltd., Sector 17, Vashi, Vashi, Navi Mumbai - 400703",Verified
"Botanica Spa & Saloon in Vashi Sector 1, Mumbai",4.3,17,"Plot No 13, Hindvi Bhavan, 2nd Floor, Vashi Sector 1, Navi Mumbai - 400703, Near Yes Bank",Not Verified
"Raybence Spa & Salon in Vashi, Mumbai",3.6,16,"Satra Plaza, Unit No 162,, Sector 19D, Palm Beach Road, Vashi, Navi Mumbai - 400703, 1st Floor, Plot No 19 & 20",Not Verified
"Fusion Spa & Salon in Vashi, Mumbai",3.6,16,"Shop No. 5,Plot No.16, Vashi Infotech Park,Sector 30/A, Sector-30A, Vashi, Navi Mumbai - 400703, Near Vashi Rly Station",Not Verified
"Aanya Family Salon in Vashi Sector 10, Mumbai",4.6,15,"Shop No 16 D Wing, F7 Rainbow Society, Main Road, Vashi Sector 10, Mumbai - 400703, Next to Sbi Atm",Not Verified
"Colors Family Salon in Vashi, Mumbai",3.2,15,"Shop No 26 A, Landmark Co Operative Housing Society, Vashi, Navi Mumbai - 400703, Sector 14",Not Verified
"Fashion Beauty Parlour in Vashi, Mumbai",3.9,14,"Baba Cottage, Kapri Gaon, Sector 26, Vashi, Navi Mumbai - 400703, Near Prabhu Ashish Tower",Not Verified
"Tj Miss Beauty Family Salon in Vashi, Mumbai",3.3,14,"Shno. 28/29, Plot No. 112, Mahavir Dham, C.H.S., Sector 12, Vashi, Navi Mumbai - 400703, Behind Tara Chand Hotel",Not Verified
"Spalazzo Spa N Salon in Vashi Sector 17, Mumbai",4.4,13,"Shop No 26 to 30, Bawa Towers, Vashi Sector 17, Navi Mumbai - 400703",Not Verified
