Name,Rating,Rating Count,Address,Verified
"Moraj Sales & Service in Sanpada Sector 15, Mumbai",3.5,3,"Shop No 8 Shiv Shankar Building 2, Sanpada Sector 15, Navi Mumbai - 400703, Near Palm Beach Road",Not Verified
"Western Refrigeration Company in Vashi, Mumbai",3.3,3,"Shop No 15, S 4 Sec 7, Vashi, Navi Mumbai - 400703, Near Wockhardt Hospital & Nmmt Bus Depot, Janta Market, Sector 7",Verified
"Weather Cool Engineer & Contract in Vashi, Mumbai",3.3,3,"416 D Persepolis Building Sector No 17, Vashi, Navi Mumbai - 400703, Above Andhara Bank",Not Verified
"New Air Cool in Turbhe, Mumbai",5.0,2,"Aishan Manzil,Plot No 37,Shop No 02, Sector No 24, Turbhe, Navi Mumbai - 400703, Turbhe Village,Near Sanpada Railway Station,Behind Shikara Hotel",Not Verified
"Loknath Refrigeration in Vashi, Mumbai",5.0,2,"Shop No 496 Plot No 761, Vashi, Navi Mumbai - 400703, Juhu Gaon Sector 11",Not Verified
"Penguin Cooling in Vashi Sector 29, Mumbai",5.0,2,"Shop No 14, Plot No 62 A, Vashi Road, Vashi Sector 29, Navi Mumbai - 400703",Not Verified
"Govind Refrigeration in Sanpada, Mumbai",5.0,2,"Sector 5,Near Golden Palace Hotel, Sanpada, Navi Mumbai - 400703",Not Verified
"Acme Refrigeration & Aircondition in Vashi, Mumbai",4.5,2,"Vashi, Navi Mumbai - 400703",Not Verified
"Friends Refrigeration in Turbhe, Mumbai",4.5,2,"A-1, 108, Room No 3, Turbhe, Navi Mumbai - 400703, Near Sector 22, Near Anjuman School",Not Verified
"Cool Home Engineers in Turbhe, Mumbai",4.0,2,"A/145/3. Sector - 21, Turbhe, Navi Mumbai - 400703, Near D. R. Patil Banglow. Turbhe",Not Verified
"Pratham Aircon in Vashi, Mumbai",3.5,2,"B-3/0:3,, Sector-2, Vashi, Navi Mumbai - 400703, Opp. Sun Builders",Not Verified
"Sunny Air Cool in Sanpada Sector 1, Mumbai",3.5,2,"Sairaj Chs. Shop No.10 ,Plot No.103, Sanpada Sector 1, Navi Mumbai - 400703, Near Palm Beach Road",Not Verified
"Trupti Electronics in Vashi, Mumbai",2.5,2,"Shiv Prerna Society, Room No B/2, Building No 25, Vashi, Navi Mumbai - 400703, Sector 9",Not Verified
"Kamlesh AC Services in Vashi, Mumbai",5.0,1,"Vashi, Navi Mumbai - 400703",Not Verified
"Delite Refrigeration Co in Vashi, Mumbai",5.0,1,"182, Ground Floor, SS Housing-III, Vashi, Navi Mumbai - 400703, Sector No 2, Opposite Railway Housing Colony",Not Verified
"Glacier Refrigeration in Vashi, Mumbai",5.0,1,"Shop No 5,Sea Breeze, Plot No 473, Sector -11, Vashi, Navi Mumbai - 400703, Near Juhu Gaon",Not Verified
"Empire Facility Management Services in Vashi, Mumbai",5.0,1,"A-6 Green Land Society, Vashi, Navi Mumbai - 400703, Near Vashi Post Office Sector 16 A",Not Verified
"Smart Services Pvt Ltd in Vashi, Mumbai",5.0,1,"Ambience Court, Dana Bazar, Vashi, Navi Mumbai - 400703, Satara Plaza",Not Verified
"Gaodevi Refrigeration in Vashi, Mumbai",4.5,1,"SaiRam Housing society, Vashi, Navi Mumbai - 400703, Ekvira Koliwada",Not Verified
"Manni Airconditioning Services in Vashi, Mumbai",4.0,1,"Shop No 22 Apeejay Comm Cplx, Vashi, Navi Mumbai - 400703, Sector 17",Not Verified
"Cooling Solutions in Vashi Sector 9, Mumbai",3.5,1,"JN1-3/A4, Vashi Sector 9, Navi Mumbai - 400703, Opp. Fr. Agnel Multipurpose School",Not Verified
"Frigcool Distributors in Vashi, Mumbai",3.0,1,"Vashi, Navi Mumbai - 400703",Not Verified
"Esmail Car AC in Vashi, Mumbai",3.0,1,"Juhi Gaon , Sector 11, Vashi, Navi Mumbai - 400703",Not Verified
"Glacier Refrigeration PVT LTD in Vashi, Mumbai",3.0,1,"Shop No 4, Akshardham Bldg, Vashi, Navi Mumbai - 400703",Not Verified
"Sabir Air Cool in Vashi, Mumbai",3.0,1,"JN1/15,B-4, Sector 09, Vashi, Navi Mumbai - 400703, Opposite ST. Mary",Not Verified
"Raj Air Conditioner in Kopar Khairane Sector 16, Mumbai",5.0,118,"Shop No 29, Laxmi Market, Gurudwara Road, Kopar Khairane Sector 16, Navi Mumbai - 400709, Near Municipal Hospital",Not Verified
"S S Cooling Services in Kopar Khairane, Mumbai",4.8,92,"Shop No 316, Kopar Khairane, Navi Mumbai - 400709, Near Rajdhani Sweet, Sector 3",Not Verified
"Pareek Service Centre in Kopar Khairane, Mumbai",4.2,5,"Simran Apartment, Plot No 162,, Kopar Khairane, Navi Mumbai - 400709, Near Balaji Garden, Sector 11",Not Verified
"Lucky Aircool in Kopar Khairane, Mumbai",4.5,1,"Kopar Khairane, Navi Mumbai - 400709",Not Verified
"Jay Ambe Sales & Services in Nerul, Mumbai",4.4,141,"Shop No 05, Janta Market, Station Road, Nerul, Navi Mumbai - 400706, Near Bus Depot, Sector No 03",Not Verified
"Raja Home Appliances Repair in Kopar Khairane, Mumbai",4.8,134,"Shop No 10, Plot No 1A, Sea Queen Plaza, Kopar Khairane, Navi Mumbai - 400709, Near Kopar Khairane Station, Sector 4A",Not Verified
"Raj Air Conditioner in Kopar Khairane Sector 11, Mumbai",5.0,118,"Plot No 13/14, Shop No 1, Kopar Khairane Sector 11, Navi Mumbai - 400709, Near Police Station",Not Verified
"Weather Guard Aircon Pvt Ltd in Kopar Khairane, Mumbai",3.5,48,"Shop No 4 & 5, Kopar Khairane, Navi Mumbai - 400709, Sisily Park, Sector 12 B",Not Verified
"S S Cooling  Service in Kopar Khairane, Mumbai",4.6,27,"Shop No 383 Sector 2, Kopar Khairane, Navi Mumbai - 400709, Near Rajdhani Sweets",Not Verified
"Daikin Service Center in Kopar Khairane, Mumbai",4.2,18,"Kopar Khairane, Navi Mumbai - 400709",Not Verified
"Aditya Air Cool in Kopar Khairane, Mumbai",3.2,8,"Office No 01 Plot No 265, 266 Saidham Society, Sector 19c Koparkhairane Navi Mumbai Pin, Kopar Khairane, Kopar Khairane, Navi Mumbai - 400709",Not Verified
"Cool Point in Kopar Khairane Sector 19, Mumbai",4.3,7,"Shop No 2, Plot No 146/A Lake View, Near Old Ganapati Visarjan, Kopar Khairane Sector 19, Navi Mumbai - 400709",Verified
"Prompt Services in Ghansoli, Mumbai",4.0,6,"Plot No 89, Station Road, Ghansoli, Navi Mumbai - 400701, Near Progressive Apartments, Sector 6",Not Verified
"Msm Refrigeration in Kopar Khairane Sector 12, Mumbai",4.3,5,"Kulsum Apartment, Sector 12 E, Kopar Khairane Sector 12, Navi Mumbai - 400709, Opposite Animal Hospital",Not Verified
"R Cooling Service in Nerul, Mumbai",4.9,4,"Shop No 1 Plot No 1 Sector 20 Nerul, Near Shani Mandir, Nerul, Navi Mumbai - 400706",Not Verified
"Zrk Cooling Solution in Kopar Khairane, Mumbai",4.5,4,"SS 2 A, Plot 657, Sector No 5, Kopar Khairane, Navi Mumbai - 400709, Near Masjid",Not Verified
"Noman Repair & Services in Nerul, Mumbai",4.5,4,"Shop No 5, Satnam Niwas, Plot No C 9, Sector 20, Nerul, Navi Mumbai - 400706, Near Gaondevi Temple",Not Verified
"Repair Xpert in Ghansoli, Mumbai",3.9,4,"Shop No 3, Mamta Apartment, Sector No 1, Ghansoli, Navi Mumbai - 400701, Near Ghansoli Darga Road",Not Verified
"Siddheshwar Refrigerator & Airconditions in Kopar Khairane, Mumbai",2.9,4,"Shop No -263, Sector-17, Kopar Khairane, Navi Mumbai - 400709, Near S S - 2",Not Verified
"Mahi Air Cool in Kopar Khairane, Mumbai",4.2,3,"shop no 746,ss2, Sector 6, Kopar Khairane, Navi Mumbai - 400709, Near Anna saheb garden",Not Verified
"Freedom AIR Cool in Ghansoli, Mumbai",3.5,3,"Shop No 12, Plot No 231, Evrest Nagar Co Operative Housing Society, Sector-1, Ghansoli, Navi Mumbai - 400701, Near Rajendra Ashram",Not Verified
"Nishan Air Co Service in Nerul, Mumbai",3.0,3,"Janta Market, Shop No.6, Sector No 3, Nerul, Navi Mumbai - 400706, Near Nerul Best Bus Depot",Not Verified
