Name,Rating,Rating Count,Address,Verified
"Shamsuddin Shaikh in Worli Naka-worli, Mumbai",4.7,15,"Room No 524 Prem Nagar, B G Kher Marg, Worli Naka-worli, Mumbai - 400018, Near Shivsena Office",Not Verified
"Mohan Plumbing & Civil Works in Virar West, Mumbai",4.2,5,"Shop No 11 Star Stmphony, YK Nagar NX, Virar West, Palghar - 401302, Opp Expert International School",Not Verified
"Sony Furniture Works Expert Interior Decorator in Goregaon West, Mumbai",4.8,2,"Tarun Welfere Society, Shree Bhagwan Marg, Unnat Nagar Raod No 02, Goregaon West, Mumbai - 400104",Not Verified
"Jitendra Painting in Sakinaka, Mumbai",4.8,13,"Room No N/20, Chawl No N/3, S K Patel Compound, Marwah Road, Sakinaka, Mumbai - 400072, Ganesh Nagar",Not Verified
"Shri Sachit Anand Enterprises in Borivali West, Mumbai",4.6,17,"Shop No 2, Shivaji Nagar, L M Road, Borivali West, Mumbai - 400103, Opposite Mandpeshwar Gufa",Verified
"Kohinoor Construction in Airoli, Mumbai",5.0,1,"Shiv Shakti Appt, Airoli, Navi Mumbai - 400708, Near Station Road",Not Verified
"Karan Plumbing Work in Dombivli East, Mumbai",4.8,2,"Trimurti Nagar, Shelar Chowk ,Near BJP Office, Dombivli East, Thane - 421201, Thakurli",Verified
"Reliable Enterprises in Andheri East, Mumbai",4.2,31,"BD Yadav Compound Pump House, Jijamata Road, Andheri East, Mumbai - 400093, Near Manish Park",Verified
"Afatab Alam Interior Contractor in Madanpura-Mumbai Central, Mumbai",3.5,2,"4th Floor, Room No. 24, Mumin Pura Vip Chawl, Maulana Azad Road, Madanpura-Mumbai Central, Mumbai - 400008, Near Maula High School",Not Verified
"Karan Plumbing Work in Dombivli East, Mumbai",4.8,2,"Trimurti Nagar, Shelar Chowk ,Near BJP Office, Dombivli East, Thane - 421201, Thakurli",Verified
"Deep Enterprises in Chembur East, Mumbai",4.6,15,"Omkar Raga, Sell Colony, Chembur East, Mumbai - 400071, Near Ashok Medical",Verified
"Creative Artss in Kalwa, Mumbai",4.6,11,"Aparnaraj Co Operative Housing Society, Gholai Nagar, Kalwa, Thane - 400605, Gholai Devi Temple",Not Verified
"Jitendra Gupta Contractor in Borivali West, Mumbai",4.3,3,"ROOM NO. 371/372, Galli No. 14, Ganpat Patil Nagar, IC Colony, Borivali West, Mumbai - 400103, Near Dmart",Not Verified
"Bhagirathi Sahani Interior in Mulund East, Mumbai",3.5,2,"Room No 713 K L Colony. Ghandhi Nagar  Vithal Wadi Mandir, Mulund East, Mumbai - 400081",Not Verified
"Jai Shree Ram Services in Bhayandar East, Mumbai",5.0,1,"Flat No B/205 Om Riddhi Siddhi Nagar Chs, Goddev Phatak Road, Bhayandar East, Thane - 401105, Near Hp Gas Godown",Not Verified
